"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-0.072774,2.1973e-05,-0.0030811,-0.00063446,0.0033519,,
-0.15137,1.4648e-05,0.0050803,-0.0028252,-0.0035554,,
-0.038626,-4.8828e-06,0.0058329,-0.0043335,-0.0043814,,
-0.00097104,-4.8828e-06,0.0010584,-0.00080206,0.0010774,,
0.052112,3.6621e-06,0.003622,0.00071826,-0.0019632,,
0.13287,6.1035e-06,-0.0075498,0.0034237,0.0032322,,
0.025031,1.0986e-05,-0.0018345,0.0055306,0.0031603,,
-0.01025,4.8828e-06,0.0013877,0.0028491,-0.001652,,
-0.072019,1.9531e-05,-0.0016934,-2.3942e-05,0.0020351,,
-0.15224,1.9531e-05,0.0048921,-0.0021308,-0.0030885,,
-0.045315,2.0752e-05,0.0037396,-0.00249,-0.0018435,,
-0.0031828,1.709e-05,0.00054095,0.00095768,0.0029928,,
0.04661,9.7656e-06,0.0019051,0.0025857,-0.001245,,
0.12785,1.2207e-05,-0.0041395,0.0050278,0.0058778,,
0.022873,1.9531e-05,-0.0024225,0.0063925,0.0035913,,
-0.012893,1.4648e-05,0.00030576,0.0034955,-0.0021189,,
-0.076334,9.7656e-06,-0.0010349,0.0023104,0.0028252,,
-0.15542,2.3193e-05,0.0052919,0.00016759,-0.0046208,,
-0.04607,2.6855e-05,0.0061857,-0.00086191,-0.003292,,
-0.0033986,2.9297e-05,-0.0014229,0.00043096,0.0022745,,
0.045261,3.418e-05,0.0013171,0.0030646,-0.00043096,,
0.12704,2.1973e-05,-0.0052919,0.0056743,0.0056383,,
0.023413,2.9297e-05,-0.0014347,0.0061292,0.004142,,
-0.013271,0,0.0010819,0.0034477,-0.0013288,,
-0.076496,2.1973e-05,-0.003575,0.0011732,0.0034477,,
-0.15882,2.8076e-05,0.0083377,-0.0015323,-0.0033878,,
-0.04456,2.4414e-05,0.0055271,-0.0017837,-0.0034237,,
-0.008092,2.4414e-05,0.0026107,4.7884e-05,0.0032561,,
0.047797,1.4648e-05,0.0021168,0.0033399,-0.00011971,,
0.12418,1.2207e-05,-0.00079967,0.0049799,0.0031603,,
0.02255,2.1973e-05,-0.004163,0.0063207,0.0039025,,
-0.017802,1.8311e-05,0.00094079,0.0028491,-0.0013886,,
-0.075525,6.1035e-06,-0.0030105,7.1826e-05,0.00164,,
-0.15466,2.1973e-05,0.0073381,-0.0022266,-0.0042617,,
-0.041269,1.4648e-05,0.0058799,-0.0027174,-0.0044053,,
-0.0022658,9.7656e-06,-0.0014112,0.00035913,0.0026576,,
0.048228,1.9531e-05,0.0033163,0.0018914,-0.0012929,,
0.12618,2.4414e-05,-0.0054801,0.0021069,0.0022027,,
0.025571,1.9531e-05,-0.0031046,0.0050877,0.0033758,,
-0.010142,9.7656e-06,-4.7039e-05,0.0023942,-0.0021189,,
-0.071965,1.3428e-05,-0.00057623,-7.1826e-05,0.00098162,,
-0.1524,8.5449e-06,0.0066561,-0.0017238,-0.0040821,,
-0.039057,1.2207e-05,0.0061622,-0.002466,-0.0046926,,
-0.0019421,1.2207e-05,0.0012113,0.00014365,0.0015323,,
0.051897,6.1035e-06,0.0051979,0.0016759,-0.0013288,,
0.13168,0,-0.003622,0.0032441,0.0030167,,
0.029347,9.7656e-06,-0.0033045,0.0063207,0.0047405,,
-0.0094946,7.3242e-06,0.0014582,0.0029209,1.1971e-05,,
-0.066948,4.8828e-06,-0.0020109,0.00071826,0.0018435,,
-0.14652,3.6621e-06,0.0094549,-0.0010295,-0.004142,,
-0.035605,2.4414e-05,0.0066796,-0.0017717,-0.0028252,,
0.0023197,1.709e-05,0.0010819,0.0020351,0.0032801,,
0.057399,7.3242e-06,0.0033163,0.0048004,-0.0025019,,
0.13524,1.2207e-05,-0.0050332,0.0065601,0.0029209,,
0.028646,6.1035e-06,-0.0027988,0.007446,0.0040821,,
-0.0071209,9.7656e-06,0.0012113,0.0035793,-0.00038307,,
-0.070886,4.8828e-06,0.00032928,0.0015443,0.0044532,,
-0.14787,8.5449e-06,0.0061151,-0.00059855,-0.0013408,,
-0.038302,9.7656e-06,0.0059858,-0.00050278,-0.0026576,,
0.0067973,-7.3242e-06,-0.0012465,0.0021069,0.0022625,,
0.056212,1.4648e-05,0.0026812,0.0047285,-0.0033519,,
0.13195,1.9531e-05,-0.006021,0.00577,0.0039983,,
0.034094,1.0986e-05,-0.0019639,0.0064404,0.0046208,,
-0.006042,4.8828e-06,-0.00088199,0.0023822,-0.00093374,,
-0.068512,1.2207e-05,-0.0032692,-0.00019154,0.0041899,,
-0.14468,-6.1035e-06,0.0059622,-0.0009098,-0.0029928,,
-0.032584,0,0.0035515,-0.001245,-0.0029209,,
0.0017263,1.2207e-05,0.00079967,0.00067038,0.00083797,,
0.056104,4.8828e-06,0.001176,0.0021668,-0.0029928,,
0.1374,4.8828e-06,-0.0043982,0.0036871,0.0025618,,
0.031397,1.709e-05,-0.0057506,0.0048363,0.0028371,,
-0.0057183,1.709e-05,0.00037632,0.0016041,-0.001652,,
-0.068296,1.709e-05,-0.0022344,-5.9855e-05,0.0019992,,
-0.14727,1.2207e-05,0.0046922,-0.0027414,-0.003711,,
-0.03458,9.7656e-06,0.0031164,-0.0036871,-0.0038547,,
0.0075525,6.1035e-06,-0.0017169,-0.0018076,0.0017478,,
0.059557,1.4648e-05,0.0010584,0.0021189,-0.0027773,,
0.13713,8.5449e-06,-0.0078791,0.004118,0.0022266,,
0.033231,1.8311e-05,-0.0052802,0.0053989,0.0031125,,
-0.0016723,2.4414e-06,-0.001811,0.0023703,-0.00093374,,
-0.067433,4.8828e-06,-0.0014582,-0.001257,0.0013647,,
-0.14668,7.3242e-06,0.0029517,-0.0035554,-0.0037709,,
-0.033123,2.4414e-06,0.0032928,-0.0040462,-0.0029209,,
0.0022658,-3.6621e-06,-0.0044923,-0.0014126,0.0025857,,
0.058262,4.8828e-06,0.0010113,0.00249,0.00043096,,
0.13476,7.3242e-06,-0.0089022,0.004549,0.0040941,,
0.030102,2.4414e-06,-0.0028459,0.0046448,0.0052194,,
-0.0058262,3.6621e-06,-7.0559e-05,0.0004549,-0.0007422,,
-0.07013,2.4414e-06,0.00038807,-0.0024541,0.0013408,,
-0.14576,-2.4414e-06,0.005633,-0.0029688,-0.0031364,,
-0.034202,9.7656e-06,0.0032692,-0.0043814,-0.00059855,,
0.0024276,4.8828e-06,0.0017052,-0.0019273,0.0022984,,
0.060366,7.3242e-06,0.0011642,0.00064643,-0.001257,,
0.13454,2.4414e-06,-0.0032692,0.00029928,0.0052433,,
0.030534,-7.3242e-06,-0.0037161,0.0019632,0.0031603,,
-0.0078762,-4.8828e-06,0.0014347,-0.00071826,-0.00016759,,
-0.067433,4.8828e-06,-0.0047745,-0.0027533,0.0022984,,
-0.14803,-9.7656e-06,0.0058329,-0.002909,-0.0036152,,
-0.032476,-1.4648e-05,0.0019404,-0.0035434,-0.0013168,,
0.0025894,-1.5869e-05,-0.0027988,-0.0016041,0.0040462,,
0.057237,-6.1035e-06,0.0013641,0.0017478,-0.0015323,,
0.13562,-1.4648e-05,-0.0073029,0.0035913,0.0026576,,
0.032638,-2.1973e-05,-0.0031399,0.0046926,0.003711,,
-0.0057723,-6.1035e-06,-0.00027048,0.0019632,-0.002466,,
-0.068512,0,-0.00089375,-0.0014844,0.0019872,,
-0.14533,-1.709e-05,0.0067972,-0.0028611,-0.003735,,
-0.031289,-1.5869e-05,0.0054095,-0.0023463,-0.0034716,,
0.0045315,-4.8828e-06,-0.0024225,0.00023942,0.004118,,
0.059665,-4.8828e-06,0.0014935,0.0017957,-0.0031364,,
0.14058,-6.1035e-06,-0.006609,0.0051715,0.0034955,,
0.031343,2.4414e-06,-0.0031987,0.0032441,0.0055545,,
-0.0025894,4.8828e-06,-0.001223,0.00079009,-0.0013886,,
-0.061499,-6.1035e-06,-0.0031516,-0.0004549,0.003292,,
-0.13821,-9.7656e-06,0.00421,0,-0.0028491,,
-0.024707,-9.7656e-06,0.0048451,-0.0019273,-0.0013767,,
0.013648,-1.9531e-05,-0.0024931,0.0023224,0.003711,,
0.066462,-1.9531e-05,0.0027048,0.0034237,0.0017478,,
0.14048,-1.2207e-05,-0.006856,0.0059855,0.0039744,,
0.035605,-1.8311e-05,-0.0033163,0.0059616,0.0055785,,
0.0043697,-1.709e-05,-0.00061151,0.0031125,0.0002873,,
-0.061715,-1.8311e-05,-0.0027048,5.9855e-05,0.0032801,,
-0.13853,-2.1973e-05,0.0049509,-0.00093374,-0.0014245,,
-0.022442,-2.4414e-05,0.002446,-0.0036512,-0.0017957,,
0.011545,-1.9531e-05,-0.0017875,-0.00011971,0.003711,,
0.065275,-7.3242e-06,0.00025872,0.002873,0.0010295,,
0.14317,-2.3193e-05,-0.0040101,0.0040103,0.0054827,,
0.039273,-1.4648e-05,-0.0050567,0.0052433,0.0052792,,
0.00021579,-4.8828e-06,-0.0024696,0.0027533,0.0020351,,
-0.063981,-1.2207e-05,-0.0013289,-0.0015682,0.0035195,,
-0.13762,-8.5449e-06,0.0031752,-0.0018794,-0.0024181,,
-0.030102,-2.4414e-06,0.0040454,-0.0034237,-0.0009098,,
0.0052868,0,-0.00082319,-0.00055067,0.0039863,,
0.063549,-3.6621e-06,0.0027165,0.0023942,0.00021548,,
0.13702,0,-0.0089375,0.0027174,0.0055905,,
0.030102,4.8828e-06,-0.0041512,0.0034237,0.0066319,,
-0.00010789,-1.2207e-05,-0.00047039,0.00014365,0.0011253,,
-0.069915,4.8828e-06,-0.0018816,-0.0016999,0.0048123,,
-0.14641,4.8828e-06,0.0039866,-0.0026336,-0.0013408,,
-0.032476,-3.6621e-06,0.0025401,-0.0042736,0.00095768,,
0.003021,-1.2207e-05,-0.0015758,-0.00075417,0.0049081,,
0.05632,4.8828e-06,0.00015288,0.00027533,-0.00083797,,
0.13454,2.4414e-06,-0.007197,0.002059,0.0068953,,
0.02789,4.8828e-06,-0.0038219,0.0020351,0.0056024,,
-0.0078762,0,-0.00025872,0.00086191,-0.00067038,,
-0.06835,-7.3242e-06,-0.0043511,-0.0016999,0.0051475,,
-0.1463,-1.5869e-05,0.0046334,-0.0022745,-0.0019154,,
-0.033015,-7.3242e-06,0.001176,-0.0032561,-0.00062249,,
-0.0013487,4.8828e-06,-0.002352,-0.0010295,0.0053391,,
0.055349,4.8828e-06,0.0028459,0.0017238,0.00011971,,
0.13524,7.3242e-06,-0.0096548,0.0037589,0.0057221,,
0.025732,0,-0.0048215,0.0048842,0.0056743,,
-0.0044236,-7.3242e-06,-0.0033163,0.0021308,-0.00059855,,
-0.071911,-8.5449e-06,-0.0024696,-0.00059855,0.0030526,,
-0.14938,-4.8828e-06,0.0015053,-0.0029688,-0.00071826,,
-0.035605,-3.6621e-06,0.0023402,-0.0035314,-0.0023822,,
-0.00010789,1.4648e-05,-0.0040219,-0.0016041,0.0045011,,
0.055025,6.1035e-06,-0.0014582,0.00067038,0.0012929,,
0.13104,9.7656e-06,-0.0086905,0.0034836,0.0066798,,
0.025463,1.2207e-05,-0.0067619,0.0033758,0.0060813,,
-0.012677,-6.1035e-06,0.00039983,0.00038307,2.3942e-05,,
-0.07628,-2.4414e-06,-0.0037632,-0.0026097,0.0034477,,
-0.14911,0,0.0034809,-0.0040941,-0.0022266,,
-0.034634,-3.6621e-06,0.0011525,-0.0050518,-0.0017238,,
0.00097104,-6.1035e-06,-0.0028459,-0.0029209,0.0026576,,
0.056536,-8.5449e-06,-8.2319e-05,0.0015802,0.00014365,,
0.13023,-7.3242e-06,-0.0073499,0.0014485,0.0042138,,
0.02255,0,-0.0034104,0.0022505,0.0032082,,
-0.011545,-7.3242e-06,0.0001176,0.00033519,0.0021548,,
-0.074015,-9.7656e-06,-0.0026107,-0.0019034,0.0020949,,
-0.15234,-7.3242e-06,0.0030811,-0.0048123,-0.0043096,,
-0.038626,0,0.0013171,-0.00413,-0.0015921,,
-0.0011868,-3.6621e-06,-0.0024696,-0.0013168,0.0035314,,
0.056914,2.4414e-06,-0.00068207,0.00086191,-0.0028012,,
0.13228,4.8828e-06,-0.0074557,0.0036152,0.0047166,,
0.025193,-2.4414e-06,-0.0044217,0.0047405,0.0031005,,
-0.0075525,-2.4414e-06,-0.0039866,0.0014245,-0.0011612,,
-0.07477,-1.2207e-06,-0.0039748,-0.0014844,0.0025139,,
-0.14916,0,0.0025166,-0.0025139,-0.0042617,,
-0.032907,7.3242e-06,0.00058799,-0.0021907,-0.00096965,,
-0.00032368,8.5449e-06,-0.0029047,-8.3797e-05,0.0053151,,
0.059341,3.6621e-06,0.00028224,0.0027414,-0.00080206,,
0.13217,-1.2207e-06,-0.0068207,0.0054827,0.0052433,,
0.027297,4.8828e-06,-0.0049391,0.0053271,0.0044772,,
-0.0076604,2.4414e-06,-4.7039e-05,0.002059,-0.0023224,,
-0.071641,7.3242e-06,-0.0039983,4.7884e-05,0.0030287,,
-0.14468,-2.4414e-06,0.0035397,-0.0017238,-0.0042856,,
-0.028915,-6.1035e-06,0.0016464,-0.0010415,-0.0042856,,
0.0052868,-1.2207e-06,-0.0042806,0.0015562,0.0025977,,
0.066354,-6.1035e-06,-0.0013641,0.0031364,-0.0023224,,
0.13907,4.8828e-06,-0.0075028,0.0044772,0.0038906,,
0.029886,-7.3242e-06,-0.0043982,0.0051595,0.0039983,,
0.0015105,-9.7656e-06,-0.0013289,0.0011253,-0.0022984,,
-0.067919,0,-0.0025166,-0.0022984,0.0021787,,
-0.1429,0,0.0052684,-0.0031364,-0.0034237,,
-0.025463,7.3242e-06,0.00054095,-0.0032202,-0.0026576,,
0.0078762,7.3242e-06,-0.0022579,-0.0011013,0.0014365,,
0.061877,7.3242e-06,0.0011054,-0.00047884,-0.0023583,,
0.13843,6.1035e-06,-0.0062798,0.0010534,0.0027773,,
0.03404,1.2207e-06,-0.0037514,0.002071,0.003304,,
0.0024815,-4.8828e-06,-0.00054095,-0.00071826,-0.00098162,,
-0.068242,9.7656e-06,-0.002446,-0.0030406,0.0027414,,
-0.14085,2.4414e-06,0.0033868,-0.0034477,-0.002897,,
-0.02433,-6.1035e-06,0.0059975,-0.0048363,-0.0026815,,
0.012354,-7.3242e-06,-0.00061151,-0.0020111,0.0036392,,
0.068728,-6.1035e-06,-0.00096431,0.0011013,-0.0011971,,
0.14015,-4.8828e-06,-0.0069265,0.0028132,0.0049799,,
0.034849,-2.4414e-06,-0.0048098,0.002909,0.0049081,,
0.003021,-1.2207e-06,-0.0020462,-0.00026336,-8.3797e-05,,
-0.066246,4.8828e-06,-0.0023872,-0.0011372,0.0031364,,
-0.14274,-1.2207e-06,0.0067502,-0.0027414,-0.0027773,,
-0.025139,-2.4414e-06,0.0021403,-0.002873,-0.0022386,,
0.0086314,7.3242e-06,-0.0037044,0.00016759,0.0031125,,
0.064628,0,0.00061151,0.0025019,-0.00081403,,
0.14005,2.4414e-06,-0.0062562,0.0039385,0.0047884,,
0.032368,7.3242e-06,-0.0033045,0.0036631,0.0045011,,
-0.00021579,1.4648e-05,0.0025166,0.0019154,-0.00023942,,
-0.069483,1.2207e-05,-0.00082319,-0.0010534,0.0027294,,
-0.14021,0,0.0058446,-0.0036751,-0.0034477,,
-0.025247,7.3242e-06,0.0052684,-0.0034477,-0.0022984,,
0.0078762,-6.1035e-06,-0.00094079,0.00029928,0.0020231,,
0.067757,-8.5449e-06,0.0013289,0.0014485,-0.0016041,,
0.13853,-4.8828e-06,-0.0068913,0.0028012,0.0056743,,
0.028592,-1.2207e-06,-0.0025284,0.0035793,0.0048961,,
-0.0052868,0,0.00068207,0.0014245,-0.0013647,,
-0.07272,7.3242e-06,-0.0010349,-0.001233,0.0034716,,
-0.14506,-7.3242e-06,0.0057858,-0.0014964,-0.0032322,,
-0.029131,1.2207e-06,0.0012348,-0.0038547,-0.0021189,,
0.0038841,-7.3242e-06,-0.00097607,-0.00032322,0.0016759,,
0.061229,-2.4414e-06,0.0011407,0.00083797,-0.0022266,,
0.12904,0,-0.0058799,0.0018914,0.0023703,,
0.024006,-8.5449e-06,-0.0057623,0.0020111,0.00249,,
-0.011221,-9.7656e-06,0.0012936,-0.00019154,-0.0011492,,
-0.077683,2.4414e-06,-0.0010113,-0.0029449,0.0022386,,
-0.15234,4.8828e-06,0.0058682,-0.0051236,-0.0030406,,
-0.034202,0,0.0039748,-0.0045131,-0.0018794,,
-0.0032368,-2.4414e-06,-0.00082319,-0.0031603,0.0015323,,
0.057183,-2.4414e-06,-3.528e-05,0.00050278,-0.0017478,,
0.12828,1.2207e-05,-0.0081849,0.0015562,0.0048961,,
0.021902,7.3242e-06,-0.005386,0.0026336,0.0039504,,
-0.01435,7.3242e-06,0.00044687,-0.00083797,-0.0030646,,
-0.078492,-7.3242e-06,-0.0038219,-0.0023703,0.0014365,,
-0.15191,-6.1035e-06,0.0042335,-0.0050757,-0.0040941,,
-0.03787,2.4414e-06,0.0027048,-0.0055905,-0.0037828,,
-0.0059341,-4.8828e-06,-0.0014112,-0.002873,0.0029928,,
0.055889,-3.6621e-06,-0.0012701,0.00016759,-0.0035674,,
0.12597,9.7656e-06,-0.0098077,0.0019632,0.0021548,,
0.019906,8.5449e-06,-0.0033163,0.002047,0.0019752,,
-0.011868,1.0986e-05,-0.0037867,-0.0004549,-0.0015562,,
-0.079409,1.9531e-05,-0.004798,-0.0042377,0.0015682,,
-0.15623,1.9531e-05,0.0040219,-0.0058059,-0.005782,,
-0.034256,4.8828e-06,0.00065855,-0.0064883,-0.0029568,,
-0.0051249,1.2207e-05,-0.0052802,-0.002885,0.0017957,,
0.051357,1.9531e-05,-0.0014935,-0.00076614,-0.0016041,,
0.12575,2.1973e-05,-0.0096666,0.0016041,0.0032322,,
0.019421,2.8076e-05,-0.0057388,0.0013886,0.0027653,,
-0.014835,2.4414e-05,-0.0032222,-0.0018794,-0.0042617,,
-0.081837,0,-0.0035985,-0.0049799,-0.0015083,,
-0.15062,1.709e-05,0.0039513,-0.0065362,-0.0059376,,
-0.040082,2.1973e-05,0.0011054,-0.0075298,-0.0052194,,
-0.0047473,1.4648e-05,-0.003034,-0.0044053,0.0011851,,
0.052975,2.5635e-05,-0.002058,-0.001221,-0.0029808,,
0.12775,1.2207e-05,-0.0089845,0.00014365,0.0029568,,
0.020284,2.4414e-05,-0.0076439,0.00033519,0.0027294,,
-0.015159,1.709e-05,-0.0026577,-0.0030646,-0.0033519,,
-0.080272,1.9531e-05,-0.0026107,-0.0051475,0.0023224,,
-0.15202,2.4414e-05,0.0043276,-0.0058419,-0.003711,,
-0.032206,1.9531e-05,0.0034692,-0.0060693,-0.0031125,,
0.00021579,1.709e-05,-0.0037044,-0.0032322,0.0020231,,
0.05837,1.4648e-05,-0.00014112,-0.00023942,-0.0010415,,
0.13023,1.9531e-05,-0.0087493,0.0020351,0.0030885,,
0.025679,1.8311e-05,-0.0040219,0.0025379,0.0026576,,
-0.0059341,1.4648e-05,0.00016464,0.0011732,-0.0025139,,
-0.073799,1.2207e-05,-0.00067031,-0.0010295,0.002083,,
-0.14619,1.709e-05,0.0069853,-0.0027533,-0.0040223,,
-0.025571,0,0.0039513,-0.0017837,-0.0014245,,
0.003021,2.1973e-05,0.0011407,0.00015562,0.0026815,,
0.069483,1.2207e-05,-0.0022814,0.0028491,-0.0014724,,
0.13519,9.7656e-06,-0.0056918,0.0020351,0.0047285,,
0.030102,4.8828e-06,-0.0039043,0.0039983,0.0033279,,
-0.0036684,6.1035e-06,0.00099959,0.00083797,0.0010534,,
-0.066624,-4.8828e-06,0.00077615,-0.0011253,0.003304,,
-0.14285,1.2207e-05,0.0073617,-0.0043574,-0.00249,,
-0.023952,2.4414e-06,0.0058799,-0.0048123,-0.0010534,,
0.010627,-4.8828e-06,0.00056447,-0.00016759,0.004118,,
0.06862,7.3242e-06,0.0017993,0.0022984,-0.00093374,,
0.13681,2.4414e-06,-0.0055389,0.0016041,0.0047525,,
0.026542,3.6621e-06,-0.0013171,0.0027533,0.002897,,
-0.00053946,-6.1035e-06,0.00061151,2.3942e-05,-0.00057461,,
-0.069969,-2.4414e-06,-0.0031869,-0.0022745,0.0039983,,
-0.13967,-4.8828e-06,0.0061622,-0.0027294,-0.0038068,,
-0.020823,-2.4414e-06,0.0036338,-0.0040582,-0.0022984,,
0.0074986,-6.1035e-06,-0.0001764,-0.0029688,0.0044293,,
0.065491,8.5449e-06,0.0027048,-0.0012689,-0.0025498,,
0.13875,4.8828e-06,-0.0063033,0.0018435,0.002897,,
0.032044,1.5869e-05,-0.002058,0.0023463,0.0033279,,
-0.00075525,4.8828e-06,-0.0015523,0.0014126,-0.0022865,,
-0.067541,-2.4414e-06,0.00021168,-0.00070629,0.0033758,,
-0.13924,-4.8828e-06,0.0075969,-0.0042018,-0.0038906,,
-0.028484,2.4414e-06,0.0054566,-0.0047645,-0.0039863,,
0.0051789,1.0986e-05,-0.0020933,-0.002897,0.0033639,,
0.063495,1.0986e-05,0.00018816,-0.0010175,-0.0015323,,
0.13346,7.3242e-06,-0.0078085,0.0023463,0.0015562,,
0.027728,1.2207e-05,-0.0076792,0.0033279,0.0027773,,
-0.0053946,4.8828e-06,-0.0021873,0.00081403,-0.002083,,
-0.072342,2.4414e-06,-0.0038337,-0.002873,-0.00062249,,
-0.14663,9.7656e-06,0.0050332,-0.0052672,-0.0033279,,
-0.026056,0,0.0051626,-0.0047645,-0.0010654,,
0.0076604,2.4414e-06,-0.0016229,-0.0016999,0.0025857,,
0.067973,-2.4414e-06,0.00063503,0.0011732,-0.00010774,,
0.13508,2.4414e-06,-0.0076204,0.0031364,0.004142,,
0.031235,-4.8828e-06,-0.0028576,0.002873,0.0043814,,
-0.0025894,-4.8828e-06,0.00058799,-0.00081403,0.00070629,,
-0.074932,-4.8828e-06,-0.0015405,-0.0022984,0.0025857,,
-0.14263,-9.7656e-06,0.0041159,-0.0039863,-0.0027653,,
-0.027135,-1.2207e-05,0.0038102,-0.0035674,0.00047884,,
0.006042,-9.7656e-06,-0.0022344,-3.5913e-05,0.0040462,,
0.066948,-1.709e-05,-0.00014112,0.0027294,-0.00081403,,
0.13621,-1.3428e-05,-0.0047745,0.0046088,0.0067277,,
0.028052,3.6621e-06,-0.0042571,0.0047645,0.0038068,,
0.0011868,-1.8311e-05,-0.00024696,0.0012929,-0.00013168,,
-0.067055,-1.5869e-05,-0.0030576,-0.00043096,0.0025857,,
-0.14398,-1.2207e-06,0.0034104,-0.0010534,-0.0026217,,
-0.025786,-1.5869e-05,0.0024578,-0.0033519,-0.00098162,,
0.0063657,-1.0986e-05,-0.00038807,-0.00038307,0.0042018,,
0.069807,-2.1973e-05,0.0023049,0.0021069,-0.0004549,,
0.13605,-2.5635e-05,-0.0073029,0.0047285,0.0039983,,
0.030803,-1.9531e-05,-0.0051743,0.0032322,0.0041779,,
-0.0023736,-9.7656e-06,-0.0030576,0.0014844,-0.0018555,,
-0.074015,-1.709e-05,-0.0022814,-0.0011013,0.0031603,,
-0.14317,-1.709e-05,0.0046334,-0.0035195,-0.0032082,,
-0.024168,-1.709e-05,0.0044335,-0.0043335,-0.0014844,,
0.0077143,-1.9531e-05,-0.00027048,-0.00044293,0.0033279,,
0.059665,9.7656e-06,0.0019757,0.0011253,-0.0020111,,
0.1367,-9.7656e-06,-0.0069618,0.002466,0.0043335,,
0.031181,-1.709e-05,-0.0049509,0.0031484,0.0046926,,
-0.006042,-8.5449e-06,-0.00082319,0.00062249,-0.0011013,,
-0.073151,-1.0986e-05,-0.0019639,-0.0013168,0.0030885,,
-0.14091,-1.9531e-05,0.005339,-0.0017597,-0.0026576,,
-0.027782,-1.2207e-05,0.0026577,-0.0029808,-0.0021308,,
0.0046394,-2.6855e-05,-0.0024225,-0.00025139,0.0027773,,
0.068512,-2.3193e-05,8.2319e-05,0.0015921,-0.0015802,,
0.13654,-2.4414e-05,-0.0089845,0.0031603,0.0047884,,
0.025894,-1.709e-05,-0.0046334,0.0045011,0.0040223,,
-0.005071,-4.8828e-06,-0.00048215,0.0025379,9.5768e-05,,
-0.073097,8.5449e-06,-0.0031987,-0.00076614,0.0016281,,
-0.14619,-7.3242e-06,0.0051861,-0.0011732,-0.0044652,,
-0.027297,-7.3242e-06,0.002105,-0.0018675,-0.0016759,,
0.0036144,-4.8828e-06,-0.0020462,-2.3942e-05,0.0024301,,
0.064304,-1.2207e-05,0.00062327,0.0034357,-0.0027054,,
0.13433,-7.3242e-06,-0.0065032,0.0039744,0.0033519,,
0.029509,1.2207e-06,-0.0044452,0.0039863,0.0032082,,
-0.00032368,-2.4414e-06,-0.0011877,0.0020351,-0.00098162,,
-0.072612,-1.709e-05,-0.0027753,-0.00069432,0.00164,,
-0.1394,-2.1973e-05,0.0045393,-0.0014365,-0.0040103,,
-0.021363,-4.8828e-06,0.0022344,-0.0011971,-0.0025259,,
0.0064196,2.4414e-06,0.00038807,-4.7884e-05,-0.00081403,,
0.068728,3.6621e-06,0.0039043,0.0011253,-0.0054348,,
0.13983,-1.2207e-06,-0.00715,0.0034237,0.0011013,,
0.027944,0,-0.0025872,0.0043096,0.00033519,,
0.0010789,-9.7656e-06,-0.00051743,0.00039504,-0.0023942,,
-0.069807,-9.7656e-06,0.00039983,-0.0018914,0.00076614,,
-0.14382,-2.4414e-06,0.0085141,-0.0034477,-0.0058179,,
-0.0246,-8.5449e-06,0.006609,-0.004968,-0.0044532,,
0.0086314,-7.3242e-06,0.00097607,-0.0010056,-0.00062249,,
0.069699,-3.6621e-06,0.0021168,0.00059855,-0.0050757,,
0.13837,4.8828e-06,-0.0044217,0.0040223,0.0049081,,
0.033663,-9.7656e-06,-0.0034809,0.005363,0.0027533,,
-0.00075525,2.4414e-06,9.4079e-05,0.0015921,-0.0031364,,
