"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-0.023952,-0.00050415,0.0065973,-0.0040223,-0.011636,,
-0.015698,-0.00049561,0.00075263,-0.0043814,-0.0069911,,
-0.11404,-0.00049683,0.0076909,-0.004944,-0.010439,,
-0.060852,-0.00049805,0.01216,-0.0070868,-0.012689,,
-0.046016,-0.00049805,0.0090551,-0.0077093,-0.0067277,,
-0.061499,-0.0005127,0.012395,-0.0069432,-0.013204,,
0.045855,-0.00051025,0.0085612,-0.0050518,-0.0091578,,
-0.0086314,-0.00050659,0.0039983,-0.0027054,-0.0058778,,
-0.018773,-0.00049316,0.0064444,-0.002466,-0.010355,,
-0.010574,-0.00049805,0.0037514,-0.0033399,-0.005351,,
-0.11124,-0.00048462,0.010137,-0.0039983,-0.0090022,,
-0.057183,-0.00048584,0.013253,-0.0058179,-0.010738,,
-0.037978,-0.00049072,0.0073146,-0.00577,-0.004956,,
-0.057831,-0.0004895,0.011972,-0.003316,-0.011372,,
0.051033,-0.00049072,0.0053978,-0.002873,-0.0068833,,
-0.0010789,-0.00049561,0.0057858,-0.0011253,-0.0042736,,
-0.011491,-0.00048584,0.010208,-0.0019632,-0.0081762,,
-0.0077683,-0.00048096,0.0055271,-0.0028371,-0.0033878,,
-0.10503,-0.00049194,0.01116,-0.0030765,-0.007829,,
-0.051141,-0.00048462,0.011113,-0.0054588,-0.0086431,,
-0.032044,-0.00048462,0.006903,-0.004561,-0.0037589,,
-0.054378,-0.00047852,0.011442,-0.0046088,-0.0088825,,
0.052004,-0.00047363,0.0080085,-0.0025618,-0.0067995,,
0.0010789,-0.00047119,0.0052449,-0.002466,-0.0030167,,
-0.012354,-0.00046875,0.0089845,-0.0015083,-0.0090261,,
-0.0035065,-0.00048218,0.0040571,-0.0018555,-0.0031603,,
-0.10412,-0.00047485,0.006021,-0.0022505,-0.0060573,,
-0.055187,-0.00047852,0.0094314,-0.0038547,-0.010163,,
-0.034202,-0.00047119,0.0053154,-0.0030167,-0.0035195,,
-0.058262,-0.00047241,0.013924,-0.0039983,-0.01008,,
0.049415,-0.00046631,0.0097607,-0.004142,-0.0066319,,
-0.0038841,-0.00046143,0.0058094,-0.0030167,-0.0035434,,
-0.014835,-0.0004541,0.0077145,-0.0034477,-0.010187,,
-0.0056644,-0.00045654,-0.00051743,-0.0041899,-0.0051475,,
-0.10768,-0.00045532,0.0069383,-0.0039025,-0.009086,,
-0.053299,-0.00045654,0.010419,-0.0080445,-0.010918,,
-0.034202,-0.00046143,0.0055742,-0.0086311,-0.0053151,,
-0.059233,-0.00045654,0.012795,-0.0071347,-0.011971,,
0.046502,-0.00044189,0.0054918,-0.006608,-0.0072305,,
-0.0042078,-0.000448,0.0018933,-0.0042497,-0.0052074,,
-0.014134,-0.00044067,0.0051508,-0.0054348,-0.01063,,
-0.011167,-0.00044678,0.0010584,-0.0054588,-0.0066798,,
-0.11021,-0.00045654,0.0063856,-0.005782,-0.0097683,,
-0.057507,-0.0004541,0.0089845,-0.0089184,-0.012246,,
-0.040352,-0.00045166,0.0060916,-0.009505,-0.0068953,,
-0.063117,-0.00045898,0.0091962,-0.0087388,-0.012474,,
0.047473,-0.00046143,0.0030105,-0.0067277,-0.0091698,,
-0.0071749,-0.00044922,0.0016229,-0.0046687,-0.0047884,,
-0.020769,-0.00044434,0.0063856,-0.0046687,-0.0098162,,
-0.012731,-0.000448,0.00048215,-0.0063207,-0.0056264,,
-0.11172,-0.0004541,0.0065267,-0.0055905,-0.0084635,,
-0.060312,-0.00045166,0.0086082,-0.0068594,-0.01221,,
-0.03841,-0.0004541,0.0016699,-0.0076854,-0.0067277,,
-0.063225,-0.00045898,0.0083965,-0.0059376,-0.010654,,
0.040082,-0.00045044,0.006268,-0.0048363,-0.0084874,,
-0.0071209,-0.000448,0.0032692,-0.0031603,-0.0026815,,
-0.019205,-0.00044556,0.0055036,-0.0034716,-0.0085353,,
-0.012785,-0.00043945,0.00042335,-0.0049081,-0.0042138,,
-0.11145,-0.00044189,0.0049156,-0.0047645,-0.0069192,,
-0.057939,-0.00046021,0.0052684,-0.0058778,-0.010439,,
-0.037439,-0.00045654,0.0032692,-0.0059137,-0.0040701,,
-0.063873,-0.00045654,0.0091021,-0.0056982,-0.0099958,,
0.048444,-0.00045654,0.0045628,-0.0064524,-0.0072185,,
-0.0032368,-0.00045654,0.0010584,-0.0033998,-0.0027773,,
-0.018018,-0.00043457,0.0035632,-0.0024181,-0.0068474,,
-0.0082538,-0.00044678,-0.0028929,-0.0027533,-0.00086191,,
-0.10433,-0.00044312,0.0032104,-0.0032801,-0.004956,,
-0.058586,-0.00043091,0.008326,-0.0043694,-0.0075537,,
-0.035281,-0.00044189,0.0044687,-0.0055665,-0.001221,,
-0.061877,-0.00044434,0.010008,-0.005387,-0.0085353,,
0.043912,-0.00043823,0.0054801,-0.0048363,-0.005363,,
-0.0019421,-0.0004248,-0.00064679,-0.00086191,-0.002873,,
-0.014566,-0.00044189,0.0028106,-0.0019632,-0.0069911,,
-0.009063,-0.00043213,0.00084671,-0.0022505,-0.0017957,,
-0.10892,-0.00044312,0.0046804,-0.0028252,-0.0037828,,
-0.062362,-0.00042358,0.0069853,-0.0054109,-0.0073741,,
-0.038518,-0.00041626,0.0024696,-0.0044293,-0.0021069,,
-0.064358,-0.00042236,0.0063503,-0.0034477,-0.0079248,,
0.04073,-0.00041504,0.0017875,-0.002909,-0.0050877,,
-0.0035605,-0.00041992,0.001764,-0.0014605,-0.0025379,,
-0.020715,-0.00044189,0.0071382,-0.0010894,-0.0079966,,
-0.01025,-0.00043457,0.0013406,-0.0032561,-0.0035913,,
-0.1093,-0.00043213,0.0061151,-0.0039265,-0.0069192,,
-0.061985,-0.00042725,0.0074557,-0.0049919,-0.010977,,
-0.040999,-0.00040283,0.0017405,-0.0042138,-0.0056982,,
-0.067487,-0.00042114,0.0088669,-0.0051954,-0.011133,,
0.039327,-0.00041992,0.0059034,-0.0035913,-0.0083797,,
-0.011545,-0.00041504,0.0016229,-0.0025498,-0.0058179,,
-0.026272,-0.00039673,0.0065502,-0.002466,-0.010151,,
-0.014997,-0.00040527,0.00059975,-0.0027773,-0.0054827,,
-0.11739,-0.00040283,0.0029282,-0.0025019,-0.0079368,,
-0.069807,-0.00039795,0.0049862,-0.0051236,-0.011157,,
-0.046502,-0.00041138,0.00421,-0.0069192,-0.0062249,,
-0.072936,-0.00041992,0.0089728,-0.0067038,-0.011708,,
0.034634,-0.0004126,0.0050332,-0.0064524,-0.0095768,,
-0.011868,-0.00040527,0.0017875,-0.0044532,-0.0048363,,
-0.027297,-0.00040771,0.004798,-0.0031603,-0.010774,,
-0.017479,-0.00039795,-0.0020697,-0.0043096,-0.0050398,,
-0.11577,-0.00041382,0.0033868,-0.0041899,-0.008691,,
-0.070562,-0.00041748,0.0090433,-0.0083558,-0.011827,,
-0.046718,-0.00040039,0.0035985,-0.0073741,-0.0050996,,
-0.073475,-0.00040649,0.01009,-0.0062249,-0.011875,,
0.034148,-0.00040405,0.0050332,-0.0063207,-0.0079487,,
-0.010789,-0.00039551,-0.0010819,-0.0039624,-0.0026576,,
-0.032961,-0.00039551,0.0041159,-0.0034357,-0.0099359,,
-0.017694,-0.00039307,-0.00089375,-0.0040223,-0.0047525,,
-0.11798,-0.00040283,0.0045275,-0.005363,-0.0063446,,
-0.074122,-0.00039795,0.0071265,-0.0074699,-0.011181,,
-0.045531,-0.00039917,0.0024696,-0.0051715,-0.0035195,,
-0.073529,-0.00039063,0.0084436,-0.0050637,-0.011241,,
0.035497,-0.00038086,0.0025048,-0.003304,-0.0075178,,
-0.013271,-0.00038574,0.0027988,-0.0022984,-0.0035314,,
-0.027027,-0.00038574,0.0059387,-0.0023942,-0.0083797,,
-0.010897,-0.00038818,0.00049391,-0.0030406,-0.0029449,,
-0.11091,-0.00038574,0.0051273,-0.0021428,-0.0045969,,
-0.06684,-0.00038818,0.0075969,-0.0040821,-0.0078889,,
-0.033339,-0.00039063,0.0019521,-0.0040582,-0.0020111,,
-0.06862,-0.00037354,0.0080908,-0.0039265,-0.0066679,,
0.039597,-0.00038086,0.0064091,-0.0029808,-0.0040462,,
0.0007013,-0.00039063,0.0033163,-0.00083797,0.00067038,,
-0.020823,-0.00038574,0.0084436,-0.0017238,-0.0047884,,
-0.0055025,-0.00038086,0.0017169,-0.0030885,-0.0016759,,
-0.10692,-0.0003772,0.0056682,-0.0015323,-0.0044772,,
-0.05632,-0.00038818,0.0077145,-0.0036871,-0.0075657,,
-0.031721,-0.00038086,0.005339,-0.0037589,-0.0004549,,
-0.061283,-0.00037598,0.010325,-0.0039025,-0.0059855,,
0.04607,-0.00036865,0.0049744,-0.0035554,-0.0045849,,
0.0038841,-0.00037231,0.0019286,-0.00029928,-0.00068235,,
-0.016831,-0.00037109,0.0040807,-0.0015083,-0.0071826,,
-0.00075525,-0.00037109,-0.0023049,-0.0015802,-0.0019154,,
-0.10196,-0.00037109,0.0043982,-0.00098162,-0.0057581,,
-0.057669,-0.00036865,0.008079,-0.0040103,-0.009098,,
-0.029778,-0.00037354,0.0034339,-0.0044891,-0.0015323,,
-0.059665,-0.00036621,0.0096901,-0.0037469,-0.0080206,,
0.047689,-0.00036255,0.0052331,-0.0029928,-0.0052672,,
0.0043157,-0.00036621,2.352e-05,-0.0009098,-0.001233,,
-0.016562,-0.00036621,0.00421,-0.00038307,-0.0065841,,
0.00032368,-0.00035522,0.002105,-0.0013647,-0.0028132,,
-0.10153,-0.00036377,0.0060681,-0.002083,-0.0058179,,
-0.058046,-0.00036377,0.0093608,-0.0034117,-0.0093134,,
-0.029563,-0.00035156,0.0033986,-0.0039265,-0.0032322,,
-0.057399,-0.00034668,0.0051743,-0.0023463,-0.008655,,
0.04812,-0.00035522,0.0027048,-0.0027892,-0.0070988,,
0.0040999,-0.00035156,-0.00037632,-0.00039504,-0.0019513,,
-0.015591,-0.00035645,0.0061622,-0.0026576,-0.0076854,,
0.00037763,-0.00036743,0.0010231,-0.0029688,-0.0023822,,
-0.10212,-0.00036865,0.0061386,-0.0033758,-0.0045729,,
-0.056374,-0.00034302,0.0089022,-0.0056743,-0.010151,,
-0.029131,-0.0003479,0.00091727,-0.0065362,-0.003304,,
-0.058802,-0.00035156,0.0091609,-0.0044772,-0.0098881,,
0.045639,-0.00033447,0.0058799,-0.0041539,-0.0069552,,
0.0047473,-0.0003418,0.0015523,-0.0037828,-0.0027773,,
-0.014458,-0.0003418,0.0066326,-0.0036152,-0.0082839,,
0,-0.00033203,0.00038807,-0.0048842,-0.0043814,,
-0.10174,-0.00032715,0.0026577,-0.0030167,-0.0071826,,
-0.056428,-0.00033936,0.006562,-0.0040821,-0.0097683,,
-0.02638,-0.00033813,0.0040924,-0.0051236,-0.0043814,,
-0.063981,-0.00033081,0.0085964,-0.0041659,-0.010032,,
0.046718,-0.00035156,0.0055036,-0.0052194,-0.0080685,,
0.0069052,-0.00036621,0.0014817,-0.0029209,-0.0035913,,
-0.013163,-0.00035645,0.0041159,-0.0018914,-0.0083677,,
-0.00064736,-0.000354,-0.0029752,-0.0032322,-0.0047166,,
-0.09651,-0.000354,0.0041865,-0.00249,-0.0069791,,
-0.055889,-0.00035767,0.0088434,-0.0066918,-0.0087508,,
-0.025894,-0.00034058,0.0033163,-0.0070509,-0.0026935,,
-0.061283,-0.00034912,0.0088199,-0.0048602,-0.0097205,,
0.045261,-0.00033203,0.0041159,-0.002897,-0.0060813,,
0.0043157,-0.00032959,-0.00088199,0.00038307,-0.001652,,
-0.011814,-0.0003418,0.0040219,-0.00062249,-0.0079727,,
-0.00097104,-0.00033569,0.001176,-0.0028012,-0.0029568,,
-0.099585,-0.00034302,0.005386,-0.0035913,-0.0056503,,
-0.057075,-0.00033936,0.0087258,-0.0051356,-0.0094332,,
-0.02789,-0.00032959,0.0052919,-0.0060454,-0.0032561,,
-0.058478,-0.00032959,0.0077615,-0.0039983,-0.0085712,,
0.047257,-0.00033203,0.0033398,-0.0029688,-0.004968,,
0.0083078,-0.00033203,0.0012936,0.00031125,-0.00057461,,
-0.015644,-0.00033081,0.0063033,-0.0017238,-0.0061052,,
-0.00010789,-0.00033203,0.0031987,-0.0031484,-0.0023703,,
-0.099801,-0.00032959,0.0062798,-0.0018076,-0.0031603,,
-0.058046,-0.00033447,0.0069383,-0.0040223,-0.0099359,,
-0.027135,-0.00032471,0.0011877,-0.0033758,-0.0035674,,
-0.061445,-0.00034058,0.0092432,-0.0033758,-0.0071587,,
0.051897,-0.00033569,0.0068913,-0.0054827,-0.0060334,,
0.0069052,-0.00031738,0.0036926,-0.0034955,-0.0011133,,
-0.017694,-0.00031982,0.0079379,-0.0032082,-0.0088346,,
-0.00059341,-0.00031494,0.001223,-0.0038547,-0.0029808,,
-0.10153,-0.00032227,0.0025872,-0.0031364,-0.0048602,,
-0.060528,-0.00033081,0.0054801,-0.0054109,-0.008691,,
-0.032746,-0.00032227,0.0040689,-0.0050996,-0.0022266,,
-0.061445,-0.00032715,0.0075733,-0.005782,-0.009493,,
0.042887,-0.00032104,0.0039278,-0.0049081,-0.0057581,,
0.0056644,-0.00032227,-0.00018816,-0.0026815,-0.0029209,,
-0.017047,-0.00032593,0.00070559,-0.0020351,-0.0093015,,
-0.0037763,-0.00030396,-0.0038572,-0.0032322,-0.003711,,
-0.10811,-0.00029297,0.0022344,-0.0034716,-0.0056024,,
-0.065923,-0.00030273,0.0056918,-0.0071826,-0.010511,,
-0.032799,-0.00031006,0.0014817,-0.007015,-0.0040701,,
-0.067379,-0.00031738,0.0080673,-0.0060573,-0.0083318,,
0.04251,-0.00030518,0.0027753,-0.0055306,-0.0068235,,
-0.00059341,-0.00029175,-0.0021638,-0.0035314,-0.0025738,,
-0.027513,-0.00029541,0.0059152,-0.0027773,-0.0088107,,
-0.0062578,-0.00029541,0.0015288,-0.0048842,-0.0037828,,
-0.10239,-0.00029785,0.0038337,-0.0052672,-0.0053151,,
-0.066138,-0.00030273,0.0075733,-0.0060813,-0.0094332,,
-0.034202,-0.00029053,9.4079e-05,-0.0065601,-0.0035554,,
-0.067325,-0.00029419,0.0042335,-0.0056264,-0.0093134,,
0.040028,-0.00030273,0.00024696,-0.0062968,-0.0073861,,
0.00043157,-0.00030029,-0.001176,-0.0028491,-0.0022984,,
-0.019421,-0.00030884,0.0049627,-0.0039025,-0.0068115,,
0.0012947,-0.00029419,0.0001176,-0.0055067,-0.0027054,,
-0.10056,-0.00029541,0.0039513,-0.0043694,-0.0036871,,
-0.061553,-0.00030396,0.00421,-0.0054588,-0.0091339,,
-0.028268,-0.00029297,0.0001764,-0.0061531,-0.0032202,,
-0.063657,-0.00029053,0.0067384,-0.0051475,-0.008655,,
0.042294,-0.00029785,0.0040219,-0.0054827,-0.0067038,,
0.009063,-0.00030762,0.0012583,-0.0029209,-0.0027773,,
-0.019205,-0.00030151,0.0060681,-0.0029928,-0.0086191,,
0.0012408,-0.00031128,-0.0019521,-0.0022984,-0.0042258,,
-0.095054,-0.00031006,-1.176e-05,-0.0039504,-0.0056024,,
-0.058748,-0.00030518,0.0059975,-0.0056503,-0.0096486,,
-0.025247,-0.00030518,0.0021756,-0.0063327,-0.0030287,,
-0.060744,-0.00030518,0.0087258,-0.0063207,-0.0078051,,
0.048983,-0.00031006,0.0059505,-0.0042856,-0.0060573,,
0.013379,-0.00029297,0.0015288,-0.0015203,-0.0019872,,
-0.010142,-0.00029175,0.003234,-0.0012929,-0.0075657,,
0.0091709,-0.0002832,-0.0001176,-0.0034955,-0.0021069,,
-0.09268,-0.00028687,0.0061974,-0.0033758,-0.0045011,,
-0.055889,-0.00028809,0.0095255,-0.0048602,-0.0084036,,
-0.017694,-0.00029297,0.0044452,-0.0035793,-0.0023343,,
-0.051195,-0.00029175,0.010137,-0.0029209,-0.0066798,,
0.05837,-0.00028809,0.0027283,-0.0024541,-0.0051715,,
0.018126,-0.00027588,7.0559e-05,-7.1826e-05,-0.00069432,,
-0.003992,-0.00028198,0.0061386,0.00057461,-0.0067157,,
0.014242,-0.0002771,0.0015405,-0.0016879,-0.002478,,
-0.085451,-0.00028442,0.0038807,-0.002873,-0.0041659,,
-0.044668,-0.00029053,0.0068442,-0.0044772,-0.008691,,
-0.0092788,-0.00027832,0.00051743,-0.0026097,-0.0026097,,
-0.048552,-0.00028076,0.0054683,-0.0026695,-0.0073741,,
0.061067,-0.00028564,0.0054566,-0.0025738,-0.0052194,,
0.023844,-0.00027344,0.0013759,-0.0010654,-0.00059855,,
-0.003021,-0.00027466,0.006562,-0.00093374,-0.0069192,,
0.020931,-0.00027954,0.0019051,-0.0031843,-0.0014964,,
-0.078007,-0.0002832,0.0022814,-0.0015802,-0.0029688,,
-0.042456,-0.00027588,0.0043747,-0.0032801,-0.0075417,,
-0.0092788,-0.00026855,0.00054095,-0.0040342,-0.0018555,,
-0.04634,-0.00026855,0.0084788,-0.0026097,-0.0072305,,
0.06247,-0.00026367,0.0060916,-0.0032082,-0.004944,,
0.027081,-0.00026367,0.0013877,-0.00019154,-0.0010894,,
-0.00086314,-0.00027222,0.0054213,-0.00086191,-0.0080565,,
0.0205,-0.00026611,-0.0026342,-0.0011971,-0.0015083,,
-0.084049,-0.00026611,0.0038337,-0.0021308,-0.0039863,,
-0.046232,-0.0002771,0.0085612,-0.0048483,-0.0086431,,
-0.010574,-0.00026611,0.0024225,-0.0054109,-0.0014605,,
-0.048012,-0.00026978,0.0075263,-0.0058897,-0.0083558,,
0.059017,-0.00026611,0.0044099,-0.0051715,-0.0060813,,
0.028052,-0.00027222,-0.0015876,-0.002897,-0.0019632,,
0.001025,-0.0002771,0.0031046,-0.0016999,-0.0068115,,
0.020392,-0.00028076,-0.00021168,-0.0028491,-0.0033279,,
-0.082538,-0.00026611,0.0031869,-0.0035075,-0.0041899,,
-0.047797,-0.00026855,0.0078085,-0.0054588,-0.007853,,
-0.013055,-0.00026611,0.0037984,-0.0058179,-0.001652,,
-0.04607,-0.000271,0.0077968,-0.0053032,-0.0070868,,
0.059395,-0.00025635,0.0021873,-0.0027054,-0.0069911,,
0.02611,-0.0002478,-0.0026342,-0.00095768,-0.00071826,,
-0.003992,-0.00024902,0.004163,-0.00095768,-0.0066679,,
0.016292,-0.00024048,-0.00021168,-0.0026217,-0.0036871,,
-0.08626,-0.00024414,0.0039748,-0.0026336,-0.0043335,,
-0.051573,-0.00025146,0.0071147,-0.0042856,-0.0082361,,
-0.009063,-0.00024292,-0.00075263,-0.0033998,-0.0018435,,
-0.047365,-0.00024048,0.0060681,-0.0037589,-0.0069192,,
0.055349,-0.00025635,0.0029635,-0.0031843,-0.0048123,,
0.021579,-0.00026245,0.00028224,-0.00057461,-0.00064643,,
-0.0029131,-0.00025757,0.0052331,-0.0018435,-0.0060334,,
0.015968,-0.00025146,-0.00019992,-0.0031125,-0.00098162,,
-0.084049,-0.000271,0.0011877,-0.0014605,-0.0032681,,
-0.047904,-0.000271,0.0032692,-0.0028611,-0.0065122,,
-0.012731,-0.00025513,0.0017169,-0.0029209,-0.0017717,,
-0.054054,-0.00025513,0.0084083,-0.0029928,-0.0064883,,
0.053353,-0.00026001,0.005633,-0.0022505,-0.0031484,,
0.022658,-0.00024902,0.0010584,-0.0015682,0.0015083,,
-0.0089551,-0.00024414,0.0038572,9.5768e-05,-0.0039504,,
0.011976,-0.00024658,-0.0036926,0.00070629,0.0016999,,
-0.086422,-0.0002478,0.00032928,0.0015083,-0.00056264,,
-0.055511,-0.00023193,0.0060093,-0.00081403,-0.0059855,,
-0.01791,-0.00022705,0.0020697,-0.0022386,-7.1826e-05,,
-0.053407,-0.00023193,0.0072676,-0.0023463,-0.0046807,,
0.047149,-0.00022095,0.0046569,-0.00059855,-0.0032082,,
0.016292,-0.00022949,-0.0025166,0.0019872,0.0015083,,
-0.0088472,-0.00024658,0.0027988,0.001652,-0.0043335,,
0.01176,-0.00023926,-0.0003528,-0.0011013,-0.00041899,,
-0.089659,-0.00023926,0.0036808,-0.0017597,-0.0025259,,
-0.059611,-0.00024414,0.0091727,-0.0044412,-0.0070629,,
-0.020985,-0.0002478,0.0042806,-0.0028012,-0.00063446,,
-0.059881,-0.00024658,0.0075616,-0.0021189,-0.0051715,,
0.045962,-0.00025635,0.00063503,-0.0028252,-0.0050278,,
0.012084,-0.00025269,-0.0027753,-0.00046687,-0.0009098,,
-0.019205,-0.0002417,0.0025989,-0.0014126,-0.0060094,,
0.0018881,-0.00022705,-0.00075263,-0.0034596,-0.0018675,,
-0.095323,-0.00022705,0.0027753,-0.0026097,-0.0030646,,
-0.067811,-0.00022461,0.0054095,-0.0044772,-0.0087269,,
-0.027405,-0.00022949,-0.0022109,-0.0033758,-0.0014365,,
-0.062254,-0.00024048,0.0031516,-0.0022266,-0.0071227,,
0.035551,-0.00023682,0.003281,-0.0021548,-0.0053391,,
0.0053946,-0.00022705,-0.0010231,-0.0030646,-0.00086191,,
-0.026002,-0.00023071,0.0049744,-0.0024541,-0.0072305,,
0.00075525,-0.00023193,-0.0019169,-0.0025618,-0.0015802,,
-0.099585,-0.00022705,-0.0020933,-0.0027294,-0.0030406,,
-0.072396,-0.00021484,0.0014935,-0.0035913,-0.0080685,,
